customer_id,first_name,last_name,date_of_birth,signup_date,city,occupation,monthly_income,credit_score,email
CUST100214,Chidi,Silva,1969-09-09,2023-02-26,Kimberley,Technician,23829.45,762.0,chidi.silva262@gmail.com
CUST100215,William,Garcia,1972-05-16,2021-05-07,Durban,Teacher,,624.0,william.garcia390@outlook.com
CUST100216,Robert,Silva,1967-11-19,2023-12-01,Nelspruit,Teacher,63464.36,659.0,robert.silva224@webmail.co.za
CUST100217,Patricia,Chen,1947-04-24,2015-01-01,port elizabeth,Student,25562.93,710.0,patricia.chen420@gmail.com
CUST100218,Joseph,Johnson,1962-11-12,2015-09-09,kimberley,Artisan,21718.17,620.0,joseph.johnson223@webmail.co.za
CUST100219,Ahmed,Davis,1952-06-26,2023-02-02,Nelspruit,Sales Rep,22883.48,684.0,ahmed.davis790@yahoo.com
CUST100220,John,Miller,1951-03-31,2024-04-19,Nelspruit,Sales Rep,19889.06,673.0,john.miller916@gmail.com
CUST100221,Joseph,Botha,1979-03-19,2023-04-24,Durban,Engineer,,548.0,joseph.botha574@gmail.com
CUST100222,Amara,Pretorius,1951-01-10,2022-05-09,Polokwane,Engineer,19936.99,608.0,amara.pretorius891@outlook.com
CUST100223,Michael,Van der Merwe,1951-04-13,2023-12-03,Pretoria,Consultant,72978.93,682.0,michael.van der merwe59@yahoo.com
CUST100224,Chidi,Dlamini,1974-04-24,2023-07-26,Kimberley,Manager,41228.84,765.0,chidi.dlamini745@webmail.co.za
CUST100225,ELIZABETH,Ndlovu,1971-12-24,2023-05-23,Kimberley,Accountant,21870.24,765.0,elizabeth.ndlovu489@gmail.com
CUST100226,Mei,Miller,1953-05-25,2023-07-19,East London,Manager,48484.21,839.0,mei.miller570@gmail.com
CUST100227,Sipho,Silva,1945-04-10,2015-10-11,Kimberley,Artisan,10380.49,694.0,sipho.silva319@gmail.com
CUST100228,Naledi,Johnson,1956-10-09,2015-09-25,Bloemfontein,Driver,61414.85,,naledi.johnson656@yahoo.com
CUST100229,Jennifer,Garcia,1959-05-23,2019-08-03,Johannesburg,Manager,58518.22,644.0,jennifer.garcia425@outlook.com
CUST100230,Joseph,Williams,1993-10-24,2021-09-02,nelspruit  ,Driver,102929.59,640.0,joseph.williams389@outlook.com
CUST100231,Priya,Ndlovu,2000-11-03,2023-10-31,Bloemfontein  ,,49361.74,613.0,priya.ndlovu887@gmail.com
CUST100232,James,Miller,1969-10-06,2018-11-16,Johannesburg,Engineer,34973.32,684.0,james.miller744@gmail.com
CUST100233,Wei,Jones,1969-09-15,2018-09-03,Johannesburg,Civil Servant,58377.41,689.0,wei.jones640@gmail.com
CUST100234,Jessica,Rodriguez,1988-06-17,2024-01-19,Polokwane,Consultant,18481.29,544.0,jessica.rodriguez256@outlook.com
CUST100235,Chidi,Van der Merwe,1983-03-30,2017-11-20,Kimberley,Accountant,21221.08,748.0,chidi.van der merwe187@webmail.co.za
CUST100236,Lerato,Khumalo,1956-03-26,2024-04-07,East London  ,Retired,25885.88,485.0,lerato.khumalo780@outlook.com
CUST100237,Susan,Van der Merwe,1951-07-28,2017-01-19,port elizabeth,,61164.91,630.0,susan.van der merwe205@yahoo.com
CUST100238,Elizabeth,Pretorius,1971-09-11,2019-01-03,Pretoria,Engineer,16098.36,753.0,elizabeth.pretorius561@webmail.co.za
CUST100239,Kagiso,Botha,1979-06-15,2019-08-24,Port Elizabeth,Accountant,15104.73,705.0,kagiso.botha164@webmail.co.za
CUST100240,John,Davis,1953-06-18,2018-06-20,Pretoria,Nurse,31005.59,618.0,john.davis2@webmail.co.za
CUST100241,Sipho,Botha,1962-11-21,2015-01-15,Durban,Teacher,41378.57,,sipho.botha735@yahoo.com
CUST100242,Patricia,Pretorius,1963-08-31,2017-09-23,Cape Town,,17644.01,610.0,patricia.pretorius245@gmail.com
CUST100243,Kagiso,Nkosi,1960-12-09,2018-11-29,Bloemfontein,Nurse,40225.27,470.0,kagiso.nkosi689@yahoo.com
CUST100244,Kagiso,Davis,1973-02-08,2018-08-19,Durban,Manager,61147.22,691.0,kagiso.davis928@outlook.com
CUST100245,Robert,Garcia,1984-11-01,2024-05-02,Cape Town,Entrepreneur,55286.11,490.0,
CUST100246,Wei,Khumalo,1976-01-27,2015-07-20,Durban,,33255.51,575.0,wei.khumalo811@webmail.co.za
CUST100247,Susan,Pretorius,1957-04-16,2019-04-07,Polokwane,Student,25479.8,706.0,susan.pretorius165@outlook.com
CUST100248,Mei,Botha,1951-04-13,2015-08-06,Bloemfontein,Teacher,76219.62,609.0,mei.botha200@webmail.co.za
CUST100249,Mary,Khumalo,1995-02-18,2025-11-10,Port Elizabeth,,27152.99,702.0,mary.khumalo187@yahoo.com
CUST100250,JENNIFER,Brown,1974-03-28,2024-02-25,Bloemfontein,Teacher,9459500.0,546.0,jennifer.brown624@gmail.com
CUST100251,Jessica,Martinez,1948-10-16,2026-05-17,Bloemfontein,Student,87113.65,727.0,jessica.martinez259@outlook.com
CUST100252,Michael,Patel,1960-09-29,2025-07-16,Port Elizabeth,Artisan,44407.38,498.0,michael.patel954@outlook.com
CUST100253,David,Khumalo,1994-01-17,2018-08-28,Nelspruit,Sales Rep,14790.57,769.0,david.khumalo751@outlook.com
CUST100254,Lerato,Davis,1990-11-08,2023-04-01,polokwane,Entrepreneur,12792.14,607.0,lerato.davis165@gmail.com
CUST100255,John,Davis,1998-06-04,2018-07-20,Cape Town,Civil Servant,22503.41,788.0,john.davis405@outlook.com
CUST100256,LERATO,Johnson,1981-09-22,2025-04-15,Nelspruit,,41179.65,574.0,lerato.johnson798@yahoo.com
CUST100257,Patricia,Miller,1970-10-18,2019-04-10,Cape Town,,35132.14,823.0,patricia.miller17@webmail.co.za
CUST100258,Jennifer,Chen,1971-01-10,2019-10-05,Johannesburg,Accountant,101138.81,564.0,jennifer.chen309@gmail.com
CUST100259,SIPHO,Garcia,1956-11-01,2025-02-08,Port Elizabeth  ,Retired,34927.64,489.0,sipho.garcia214@gmail.com
CUST100260,Mei,Nkosi,1984-09-12,2024-09-09,Pretoria,Entrepreneur,22104.47,654.0,mei.nkosi319@webmail.co.za
CUST100261,Jennifer,Johnson,1980-09-08,2026-11-03,Polokwane,Consultant,13629.54,761.0,jennifer.johnson164@yahoo.com
CUST100262,Elizabeth,Khumalo,1954-06-13,2015-09-10,East London,,54625.85,721.0,elizabeth.khumalo920@outlook.com
CUST100263,Fatima,Ndlovu,1999-01-09,2017-10-26,Johannesburg,Entrepreneur,26805.52,755.0,fatima.ndlovu828@yahoo.com
CUST100264,Sofia,Van der Merwe,1967-06-24,2018-06-26,Port Elizabeth,Technician,10897.8,723.0,sofia.van der merwe147@outlook.com
CUST100265,Sipho,Botha,1948-01-14,2019-01-12,Polokwane,Nurse,27264.93,576.0,sipho.botha404@yahoo.com
CUST100266,Joseph,Dlamini,1964-12-31,2020-06-24,Polokwane  ,Sales Rep,14802.59,719.0,joseph.dlamini426@gmail.com
CUST100267,Barbara,Mokoena,1998-01-22,2018-05-17,Bloemfontein,Civil Servant,20839.75,658.0,barbara.mokoena720@gmail.com
CUST100268,ZANELE,Patel,2000-12-06,2024-02-26,East London,Accountant,27003.32,586.0,zanele.patel233@outlook.com
CUST100269,Sipho,Dlamini,1974-11-30,2017-02-08,Bloemfontein,,15629.15,666.0,sipho.dlamini712@outlook.com
CUST100270,Elizabeth,Jones,2003-05-03,2023-01-25,Durban,Nurse,20078.91,,elizabeth.jones705@gmail.com
CUST100271,James,Martinez,1998-05-22,2024-11-11,Bloemfontein,Artisan,17214.86,777.0,james.martinez417@yahoo.com
CUST100272,John,Garcia,1995-05-04,2021-12-28,East London,Artisan,17494.23,604.0,john.garcia321@yahoo.com
CUST100273,Carlos,Ndlovu,1997-06-10,2019-07-02,Johannesburg,Nurse,14693.9,599.0,carlos.ndlovu497@webmail.co.za
CUST100274,Susan,Mokoena,1968-04-17,2017-05-03,East London,Technician,20137.54,587.0,susan.mokoena959@webmail.co.za
CUST100275,Jessica,Jones,1991-02-22,2016-07-22,Durban,Nurse,15727.73,821.0,jessica.jones931@outlook.com
CUST100276,JOSEPH,Garcia,1980-03-20,2023-08-14,Johannesburg,Manager,38251.97,,joseph.garcia733@yahoo.com
CUST100277,Mei,Van der Merwe,1988-11-24,2020-07-06,Polokwane,,30347.82,767.0,mei.van der merwe577@gmail.com
CUST100278,Robert,Rodriguez,1955-11-05,2015-07-15,pretoria,Engineer,55095.82,557.0,robert.rodriguez923@gmail.com
CUST100279,Robert,Jones,1989-08-12,2026-05-24,,,83451.59,696.0,robert.jones239@outlook.com
CUST100280,William,Patel,2003-05-31,2022-10-10,East London,Student,40392.32,674.0,william.patel122@webmail.co.za
CUST100281,JESSICA,Patel,1963-06-19,2024-10-10,Bloemfontein,Retired,35233.49,761.0,jessica.patel574@gmail.com
CUST100282,Lerato,Van der Merwe,2005-02-25,2020-01-28,East London,Driver,41948.68,748.0,lerato.van der merwe389@outlook.com
CUST100283,Jessica,Khan,1968-01-30,2026-01-24,Kimberley,,35594.74,657.0,jessica.khan711@webmail.co.za
CUST100284,Joseph,Nkosi,1957-03-08,2017-04-23,East London,Accountant,27725.83,602.0,joseph.nkosi543@yahoo.com
CUST100285,Carlos,Khumalo,1951-11-07,2017-02-22,Johannesburg,Technician,26433.95,796.0,carlos.khumalo623@gmail.com
CUST100286,Jennifer,Miller,1992-11-18,2025-04-24,Durban,Engineer,14574.05,593.0,jennifer.miller71@outlook.com
CUST100287,Sipho,Van der Merwe,1978-11-04,2025-04-29,Port Elizabeth,Civil Servant,44504.77,,sipho.van der merwe174@webmail.co.za
CUST100288,Naledi,Garcia,1963-09-26,2020-11-10,Port Elizabeth,Student,26402.74,483.0,naledi.garcia17@yahoo.com
CUST100289,Jessica,Miller,1982-02-11,2016-06-16,Pretoria,Nurse,64196.98,505.0,jessica.miller937@yahoo.com
CUST100290,Mei,Van der Merwe,1965-04-04,2018-07-15,Cape Town,Artisan,46587.22,704.0,mei.van der merwe981@yahoo.com
CUST100291,William,Botha,1972-05-07,2023-09-26,Cape Town,Nurse,18479.72,849.0,william.botha635@webmail.co.za
CUST100292,Carlos,Davis,1997-08-15,2024-10-18,Cape Town,Sales Rep,56841.08,466.0,carlos.davis633@yahoo.com
CUST100293,David,Khan,1985-10-04,2019-10-01,Kimberley,,5788.07,580.0,david.khan758@yahoo.com
CUST100294,Naledi,Pretorius,1991-07-04,2015-09-17,pretoria  ,Civil Servant,85659.5,658.0,naledi.pretorius813@yahoo.com
CUST100295,Thabo,Silva,1980-08-04,2022-09-17,Kimberley  ,Driver,12051.36,789.0,thabo.silva836@outlook.com
CUST100296,Priya,Smith,2005-06-22,2023-07-26,Pretoria,Engineer,36209.16,579.0,priya.smith754@yahoo.com
CUST100297,JOSEPH,Chen,1959-09-23,2019-11-29,Pretoria,Sales Rep,,703.0,joseph.chen423@yahoo.com
CUST100298,Elizabeth,Brown,1960-12-31,2021-02-10,,Civil Servant,52798.08,627.0,elizabeth.brown351@yahoo.com
CUST100299,James,Van der Merwe,1950-08-25,2026-08-06,Kimberley,Retired,22087.83,885.0,james.van der merwe485@webmail.co.za
CUST100300,Barbara,Johnson,1978-10-18,2017-02-11,bloemfontein,Engineer,7425.6,663.0,barbara.johnson888@outlook.com
CUST100301,Raj,Nkosi,1982-06-01,2021-08-20,Johannesburg,Engineer,22106.51,682.0,raj.nkosi604@outlook.com
CUST100302,James,Brown,1989-04-13,2022-01-28,Durban,Retired,23588.22,658.0,james.brown892@yahoo.com
CUST100303,Ahmed,Martinez,1965-06-18,2021-11-05,Kimberley,Student,7867.41,613.0,ahmed.martinez412@yahoo.com
CUST100304,Naledi,Garcia,1945-10-01,2025-01-24,Cape Town,Consultant,27645.63,735.0,naledi.garcia24@yahoo.com
CUST100305,JOHN,Silva,1983-07-26,2022-03-01,nelspruit,Teacher,14107.88,546.0,john.silva383@outlook.com
CUST100306,Elizabeth,Rodriguez,2005-12-01,2020-11-18,Kimberley,Driver,39713.68,470.0,elizabeth.rodriguez263@webmail.co.za
CUST100307,Naledi,Khan,1962-12-20,2016-04-06,Durban,Entrepreneur,23210.32,636.0,naledi.khan322@yahoo.com
CUST100308,David,Johnson,1956-03-21,2023-02-22,Bloemfontein,Nurse,87260.83,723.0,
CUST100309,Patricia,Martinez,1962-03-10,2016-12-07,,Accountant,23070.1,598.0,patricia.martinez98@gmail.com
CUST100310,Lerato,Pretorius,1970-12-13,2015-04-23,Polokwane,Sales Rep,34830.01,667.0,lerato.pretorius501@webmail.co.za
CUST100311,LERATO,Pretorius,1960-04-22,2020-08-28,Polokwane,Retired,23674.58,540.0,lerato.pretorius404@yahoo.com
CUST100312,Patricia,Jones,1966-03-01,2021-08-18,Johannesburg,Entrepreneur,10158.23,746.0,patricia.jones896@yahoo.com
CUST100313,WILLIAM,Rodriguez,1983-12-06,2026-07-27,pretoria,Consultant,23793.61,709.0,william.rodriguez321@gmail.com
CUST100314,LINDA,Martinez,1966-01-17,2023-02-04,Kimberley,Technician,42279.1,652.0,linda.martinez352@gmail.com
CUST100315,Lerato,Khumalo,1969-02-27,2024-10-29,Pretoria,Manager,38607.19,665.0,lerato.khumalo354@gmail.com
CUST100316,Chidi,Dlamini,1947-06-11,2019-05-01,Durban,Engineer,22562.38,525.0,chidi.dlamini197@webmail.co.za
CUST100317,Chidi,Williams,2000-12-28,2020-11-22,East London,Driver,11225.53,529.0,chidi.williams474@webmail.co.za
CUST100318,Carlos,Khan,1969-10-27,2026-04-14,Cape Town,Accountant,39603.59,639.0,carlos.khan576@webmail.co.za
CUST100319,Wei,Jones,1965-01-06,2019-01-11,Cape Town,Engineer,34602.87,696.0,wei.jones466@yahoo.com
CUST100320,David,Miller,1950-04-11,2024-07-05,Polokwane  ,Retired,44624.87,701.0,david.miller262@outlook.com
CUST100321,Patricia,Van der Merwe,1983-09-07,2021-02-02,Cape Town,Manager,22823.2,617.0,patricia.van der merwe409@outlook.com
CUST100322,Zanele,Patel,1997-09-10,2017-05-08,Nelspruit,Technician,9792.53,717.0,zanele.patel767@webmail.co.za
CUST100323,Fatima,Rodriguez,1947-07-06,2021-09-21,Durban,Accountant,37058.61,778.0,fatima.rodriguez842@webmail.co.za
CUST100324,SOFIA,Pretorius,1953-11-11,2017-11-07,Cape Town  ,Consultant,26756.01,642.0,sofia.pretorius815@outlook.com
CUST100325,Linda,Rodriguez,1953-12-06,2015-01-13,Polokwane,Nurse,62007.48,678.0,linda.rodriguez645@webmail.co.za
CUST100326,Linda,Khumalo,1981-09-27,2017-09-24,Cape Town,Student,27371.01,631.0,linda.khumalo816@gmail.com
CUST100327,Mary,Garcia,2001-03-12,2017-03-27,Pretoria  ,Retired,26179.18,639.0,mary.garcia875@webmail.co.za
CUST100328,JOHN,Jones,1971-09-15,2019-04-18,pretoria,Driver,,,john.jones123@gmail.com
CUST100329,Naledi,Ndlovu,1965-12-21,2025-04-16,Bloemfontein,Accountant,18804.31,803.0,naledi.ndlovu749@outlook.com
CUST100330,NALEDI,Khumalo,1991-09-19,2019-06-29,Port Elizabeth,Retired,18268.23,732.0,naledi.khumalo653@webmail.co.za
CUST100331,BARBARA,Silva,1990-04-18,2024-10-15,Cape Town,Accountant,25368.48,724.0,barbara.silva864@outlook.com
CUST100332,Elizabeth,Rodriguez,1960-01-20,2021-08-06,Durban,Nurse,15487.0,609.0,elizabeth.rodriguez831@gmail.com
CUST100333,Raj,Botha,1954-10-24,2015-02-02,Cape Town,,23448.05,569.0,raj.botha801@webmail.co.za
CUST100334,Joseph,Mokoena,1966-10-29,2017-09-03,Johannesburg,,86140.66,685.0,joseph.mokoena797@webmail.co.za
CUST100335,Mei,Johnson,1992-04-23,2025-10-14,East London,Sales Rep,50290.94,762.0,mei.johnson677@outlook.com
CUST100336,CARLOS,Khan,1987-05-26,2021-12-30,Port Elizabeth,Accountant,32364.67,805.0,carlos.khan151@outlook.com
CUST100337,David,Khumalo,1985-08-13,2025-06-10,Cape Town  ,Technician,68255.03,429.0,david.khumalo347@gmail.com
CUST100338,Michael,Rodriguez,1995-08-05,2018-04-08,Pretoria,Manager,16400.42,870.0,michael.rodriguez719@outlook.com
CUST100339,CARLOS,Ndlovu,1961-11-27,2023-04-20,East London,Artisan,119882.09,688.0,carlos.ndlovu88@outlook.com
CUST100340,Kagiso,Miller,1965-09-20,2023-10-12,Durban,Sales Rep,20408.33,732.0,kagiso.miller342@outlook.com
CUST100341,Elizabeth,Mokoena,1947-08-02,2026-04-20,Port Elizabeth  ,Consultant,89525.93,493.0,elizabeth.mokoena50@webmail.co.za
CUST100342,Zanele,Khumalo,1997-12-28,2015-03-18,Polokwane,Sales Rep,89289.74,629.0,zanele.khumalo534@outlook.com
CUST100343,Thabo,Martinez,1980-07-11,2026-10-01,east london,Technician,9396.21,724.0,thabo.martinez471@gmail.com
CUST100344,AHMED,Miller,1963-03-09,2019-07-15,Polokwane,Sales Rep,64877.44,544.0,ahmed.miller184@yahoo.com
CUST100345,William,Rodriguez,1949-03-27,2024-09-14,Pretoria,Manager,22689.43,390.0,william.rodriguez870@gmail.com
CUST100346,SOFIA,Ndlovu,1989-02-15,2021-04-23,Port Elizabeth,,19133.94,680.0,sofia.ndlovu838@webmail.co.za
CUST100347,Fatima,Ndlovu,1990-09-03,2021-07-16,Nelspruit,Accountant,36856.34,646.0,fatima.ndlovu565@outlook.com
CUST100348,Jennifer,Miller,1985-08-20,2019-01-03,Nelspruit  ,Entrepreneur,14694.83,,jennifer.miller766@webmail.co.za
CUST100349,Jennifer,Khumalo,1957-06-07,2024-05-08,Johannesburg,Student,36359.04,636.0,jennifer.khumalo823@yahoo.com
CUST100350,Naledi,Jones,2000-09-14,2018-01-21,Nelspruit,Technician,15298.7,642.0,naledi.jones930@outlook.com
CUST100351,Mary,Dlamini,1990-12-10,2020-09-13,Nelspruit,Driver,29918.96,713.0,
CUST100352,Elizabeth,Williams,1985-02-14,2021-06-27,kimberley,Technician,,743.0,elizabeth.williams642@yahoo.com
CUST100353,Susan,Ndlovu,1984-09-15,2023-07-08,Durban,Entrepreneur,33925.11,586.0,susan.ndlovu924@webmail.co.za
CUST100354,SOFIA,Silva,2000-03-01,2020-06-18,Bloemfontein,Nurse,21679.56,735.0,sofia.silva159@webmail.co.za
CUST100355,Sofia,Silva,2001-08-16,2022-11-17,johannesburg,Consultant,37229.13,603.0,sofia.silva133@webmail.co.za
CUST100356,John,Patel,1981-05-02,2020-08-14,Cape Town  ,Retired,11569.32,651.0,john.patel699@outlook.com
CUST100357,AHMED,Khan,1970-06-01,2022-08-20,Bloemfontein  ,Artisan,16263.58,710.0,ahmed.khan154@yahoo.com
CUST100358,Robert,Johnson,1967-03-10,2022-10-22,Durban,Nurse,20781.91,726.0,robert.johnson354@yahoo.com
CUST100359,Chidi,Davis,1994-12-18,2023-03-20,Durban,Technician,43135.87,679.0,chidi.davis938@webmail.co.za
CUST100360,Priya,Chen,1984-04-27,2024-07-14,,Nurse,34319.85,553.0,priya.chen443@outlook.com
CUST100361,Ahmed,Silva,1949-09-18,2021-06-04,Port Elizabeth,Civil Servant,37089.9,482.0,ahmed.silva531@yahoo.com
CUST100362,Linda,Khumalo,1953-09-03,2017-03-28,Cape Town,Manager,,0.0,linda.khumalo540@outlook.com
CUST100363,Ahmed,Van der Merwe,1999-11-29,2022-11-14,Nelspruit,Sales Rep,16766.53,737.0,ahmed.van der merwe452@webmail.co.za
CUST100364,PATRICIA,Miller,1998-12-14,2015-11-23,East London,,65701.05,690.0,patricia.miller179@gmail.com
CUST100365,Thabo,Brown,2003-01-22,2017-07-15,Polokwane,Sales Rep,17700.07,672.0,thabo.brown68@yahoo.com
CUST100366,Jessica,Johnson,1971-02-06,2024-04-03,Kimberley,Nurse,34593.58,649.0,jessica.johnson718@gmail.com
CUST100367,David,Khumalo,1992-10-29,2020-01-15,East London,Civil Servant,25153.12,678.0,david.khumalo942@gmail.com
CUST100368,James,Chen,1995-07-10,2020-07-10,Pretoria,Artisan,37714.35,561.0,james.chen695@gmail.com
CUST100369,Wei,Miller,1964-04-04,2026-08-06,Kimberley,Artisan,18708.02,720.0,wei.miller59@webmail.co.za
CUST100370,David,Silva,1953-11-12,2017-09-21,Bloemfontein,Teacher,50594.91,726.0,david.silva518@webmail.co.za
CUST100371,Lerato,Khan,2005-10-25,2015-03-24,Port Elizabeth,Sales Rep,61510.72,618.0,lerato.khan940@webmail.co.za
CUST100372,Susan,Davis,1946-11-05,2016-04-16,Port Elizabeth,Sales Rep,48766.25,689.0,susan.davis840@yahoo.com
CUST100373,Barbara,Garcia,1981-06-09,2017-10-31,Johannesburg,Accountant,29571.76,496.0,barbara.garcia349@yahoo.com
CUST100374,Ahmed,Khan,1984-08-30,2023-05-29,kimberley,Consultant,20721.45,666.0,ahmed.khan345@outlook.com
CUST100375,Patricia,Chen,1986-08-03,2023-12-26,Nelspruit  ,,146278.42,638.0,patricia.chen511@outlook.com
CUST100376,Chidi,Brown,1960-08-05,2021-07-20,East London,Technician,14839.17,763.0,chidi.brown251@outlook.com
CUST100377,Chidi,Garcia,1989-01-06,2017-12-14,Durban,Entrepreneur,45649.03,632.0,chidi.garcia116@yahoo.com
CUST100378,Richard,Ndlovu,1958-03-15,2021-01-15,Kimberley,Retired,32848.81,728.0,richard.ndlovu34@outlook.com
CUST100379,William,Dlamini,1995-07-28,2015-05-03,Cape Town,,25912.42,615.0,william.dlamini298@outlook.com
CUST100380,James,Brown,1958-05-14,2022-11-24,Durban,Accountant,30064.42,444.0,james.brown425@gmail.com
CUST100381,Fatima,Pretorius,1987-07-01,2022-11-02,Johannesburg,Engineer,19808.59,630.0,fatima.pretorius344@yahoo.com
CUST100382,CARLOS,Rodriguez,1992-10-14,2015-03-04,Durban,Manager,34760.37,668.0,carlos.rodriguez508@yahoo.com
CUST100383,Linda,Rodriguez,1956-07-11,2024-06-17,Pretoria,Engineer,32535.75,664.0,linda.rodriguez675@webmail.co.za
CUST100384,Mary,Johnson,1959-07-09,2023-04-11,Polokwane,Teacher,134133.65,665.0,mary.johnson156@webmail.co.za
CUST100385,Patricia,Botha,1992-07-10,2018-07-27,Pretoria,,51148.75,604.0,patricia.botha578@yahoo.com
CUST100386,Robert,Garcia,1950-03-31,2022-11-05,Kimberley,Entrepreneur,36663.23,621.0,robert.garcia771@gmail.com
CUST100387,Raj,Nkosi,1956-08-20,2021-12-19,Pretoria,,,549.0,raj.nkosi870@yahoo.com
CUST100388,Ahmed,Ndlovu,1972-10-14,2016-08-28,Bloemfontein,Retired,81123.06,470.0,ahmed.ndlovu366@webmail.co.za
CUST100389,John,Botha,2001-09-27,2017-03-28,Bloemfontein,Technician,15029.11,640.0,
CUST100390,Chidi,Brown,1979-04-11,2022-11-29,Nelspruit,Artisan,24109.48,583.0,chidi.brown686@yahoo.com
CUST100391,Jennifer,Brown,1968-08-25,2025-10-23,Polokwane,Civil Servant,8567.38,747.0,jennifer.brown808@webmail.co.za
CUST100392,Barbara,Silva,2004-09-05,2021-03-09,nelspruit,Teacher,37618.99,454.0,barbara.silva213@outlook.com
CUST100393,Zanele,Van der Merwe,1973-04-15,2021-07-29,Kimberley,Manager,44752.57,676.0,zanele.van der merwe864@gmail.com
CUST100394,Chidi,Dlamini,1971-06-17,2022-06-28,Cape Town,Teacher,14803.81,,chidi.dlamini783@webmail.co.za
CUST100395,Priya,Smith,1970-02-10,2020-07-02,Johannesburg,Retired,63643.22,,priya.smith769@yahoo.com
CUST100396,Mary,Pretorius,1964-01-17,2015-08-18,port elizabeth  ,Entrepreneur,17477.54,650.0,mary.pretorius244@gmail.com
CUST100397,Michael,Rodriguez,1964-11-13,2019-05-08,Cape Town,Student,21906.07,688.0,michael.rodriguez66@outlook.com
CUST100398,William,Pretorius,1986-12-16,2025-05-06,Port Elizabeth,Artisan,28904.12,695.0,william.pretorius312@outlook.com
CUST100399,Elizabeth,Botha,1947-06-29,2024-04-27,,Technician,70018.71,613.0,elizabeth.botha226@yahoo.com
CUST100400,Sofia,Van der Merwe,1986-08-04,2025-09-28,Durban,Engineer,16075.98,559.0,sofia.van der merwe878@yahoo.com
CUST100401,Wei,Patel,1957-04-10,2016-08-10,Johannesburg,Retired,32040.25,709.0,wei.patel757@gmail.com
CUST100402,David,Chen,1968-06-08,2020-10-11,Kimberley,Civil Servant,42826.08,478.0,david.chen953@webmail.co.za
CUST100403,Sofia,Dlamini,1953-12-09,2021-09-10,Pretoria,,37838.49,725.0,sofia.dlamini749@gmail.com
CUST100404,Jessica,Smith,1978-09-19,2017-06-06,Nelspruit,,38686.29,615.0,jessica.smith963@yahoo.com
CUST100405,Thabo,Rodriguez,1989-06-28,2017-04-30,east london,Accountant,,650.0,thabo.rodriguez212@gmail.com
CUST100406,Susan,Khan,1966-08-20,2024-01-21,East London,Artisan,19286.61,603.0,susan.khan87@webmail.co.za
CUST100407,John,Silva,1954-12-20,2022-12-10,Polokwane,Engineer,74062.74,779.0,john.silva213@outlook.com
CUST100408,FATIMA,Khumalo,1958-10-26,2022-06-30,Durban,Engineer,25167.54,672.0,fatima.khumalo228@gmail.com
CUST100409,James,Patel,1994-11-26,2018-03-02,Durban,Entrepreneur,23241.41,621.0,james.patel852@outlook.com
CUST100410,Jennifer,Smith,1961-04-29,2020-11-13,Kimberley,,60389.79,619.0,jennifer.smith518@outlook.com
CUST100411,Linda,Ndlovu,1992-04-03,2015-08-04,East London,Sales Rep,18428.61,637.0,linda.ndlovu725@gmail.com
